"path","prompt"
"midjourney_1603.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_1604.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form"
"midjourney_1607.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_1610.png","space tram interior with organic shapes of seats and windows"
"midjourney_1611.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form"
"midjourney_1612.png","photorealistic interior of future tram"
"midjourney_1614.png","tram interior"
"midjourney_1615.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1616.png","functionality, sky way tram, interior for children tram, city"
"midjourney_1618.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_1619.png","tram interior"
"midjourney_1621.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1622.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1623.png","high tech style tram, modern technolegy"
"midjourney_1624.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1629.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1630.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1632.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1633.png","interior of tram, biophilic, futuristic, funktional, cirkle, led lighting, big windows, new technologies, dark green colours"
"midjourney_1635.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
"midjourney_1636.png","high tech style tram, modern technolegy"
"midjourney_1637.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_1640.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1642.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_1643.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1646.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1647.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_1648.png","futuristic tram simple minimalistic shapes green gray natural colors big windows"
"midjourney_1649.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_1650.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1651.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_1652.png","led light in colour"
"midjourney_1654.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight, seen from outside"
"midjourney_1657.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_1659.png","modern future tram futuristic light led"
"midjourney_1660.png","modern interior of tram futuristic"
"midjourney_1661.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1662.png","modern tram"
"midjourney_1663.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_1664.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1668.png","future tram modern streamlined new design red colour led round parametric 2 seats"
"midjourney_1669.png","cuberpank tram,blue,abstrat,big window"
"midjourney_1671.png","led light in colour"
"midjourney_1675.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_1677.png","crooked lines"
"midjourney_1678.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, with geometric cube chair"
"midjourney_1683.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid, bubbles"
"midjourney_1684.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1685.png","fast tram, nature, sky way tram, city tram"
"midjourney_1687.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_1688.png","futuristic tram interior in natural colors. made of recycled materials. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1689.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1690.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior, ergonomic"
"midjourney_1693.png","futuristic tram interior with organic light, cyberpank, cosmos"
"midjourney_1694.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_1695.png","tram vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_1697.png","tram interior with seats spread out in the middle of tram in the futuristic style"
"midjourney_1699.png","modern interior of tram futuristic"
"midjourney_1700.png","hospital of the future"
"midjourney_1701.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_1702.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1703.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_1704.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood,"
"midjourney_1710.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_1712.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1713.png","interior of tram with glass windows reference to plants and their structure"
"midjourney_1714.png","tram interior"
"midjourney_1715.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1716.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_1717.png","tram 5 seats desinger chair celining with a lot of liner lighting blue coloristic huge window stained glass on floor"
"midjourney_1719.png","sky way tram, glasses floor interior, minimalism, funktional"
"midjourney_1720.png","space tram interior with organic shapes of seats and windows"
"midjourney_1721.png","interior of tram, biophilic, nature, biedge, funktional"
"midjourney_1723.png","cuberpank,eco,light,led,tram"
"midjourney_1724.png","futuristic tram simple minimalistic shapes green gray natural colors big windows"
"midjourney_1727.png","tram interior, fast, unique forms, toned colours, wood, water, metal, light accent"
"midjourney_1728.png","future, tram, streamlined, fast, wavy, brown,bladerunner, seaweed, in the city, modern"
"midjourney_1729.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1732.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid, bubbles"
"midjourney_1733.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1735.png","new tram interior"
"midjourney_1739.png","drops of woter"
"midjourney_1740.png","tram, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1743.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1744.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1745.png","crooked lines"
"midjourney_1749.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_1750.png","modern interior of tram futuristic"
"midjourney_1751.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, with geometric cube chair"
"midjourney_1756.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1757.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1760.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1761.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1762.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1763.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid, bubbles"
"midjourney_1764.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1765.png","fast tram, nature, sky way tram, city tram"
"midjourney_1766.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_1768.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_1769.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_1770.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1771.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1772.png","drops of woter"
"midjourney_1774.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1775.png","organic tram"
"midjourney_1776.png","sky way tram, glasses floor interior, minimalism, comfortable chairs, functionality"
"midjourney_1777.png","chair with light in high tech style"
"midjourney_1778.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_1779.png","reflection"
"midjourney_1780.png","exterior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1781.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior, ergonomic"
"midjourney_1782.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior, ergonomic"
"midjourney_1783.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1784.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1785.png","light projections inside the tram inspired by space and stars"
"midjourney_1786.png","tram, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1787.png","reflection"
"midjourney_1789.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1790.png","cuberpank,eco,light,led,tram"
"midjourney_1791.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1792.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1793.png","cuberpank,eco,light,led,tram"
"midjourney_1794.png","tram outside,abstract,led light,drawing on the ceiling that goes info the floor,eco,smooth curves"
"midjourney_1795.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1796.png","imagine a tram interior, sustainability, future, beige and green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, wood floor"
"midjourney_1797.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_1798.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood, new technologies, future, led lighting"
"midjourney_1799.png","led light in colour"
"midjourney_1800.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_1801.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_1802.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1804.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_1805.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1807.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1810.png","create tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1811.png","futuristic tram interior in natural colors. made of recycled materials. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1813.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_1814.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1815.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_1816.png","tram interior with seats spread out in the middle of tram in the futuristic style"
"midjourney_1820.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_1822.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1823.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_1824.png","sky way tram, glasses floor interior, minimalism, comfortable chairs, functionality"
"midjourney_1825.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1827.png","tram, modern, interior, lighting, body of earthworm, fast, seats, bionic shapes, privacy seats"
"midjourney_1828.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1829.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1830.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1831.png","funkcionality of modern tram"
"midjourney_1833.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1835.png","wave"
"midjourney_1837.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_1838.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1839.png","modern tram interior design in high tech style"
"midjourney_1840.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1841.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1844.png","create interior tram futuristic, blue, green, black , ergomomic, plants, modern luxurious, led lighting, multi-functional, elegant"
"midjourney_1845.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight"
"midjourney_1848.png","sky way tram, glasses floor interior, minimalism, funktional"
"midjourney_1849.png","tram, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1850.png","space tram interior with organic shapes of seats and windows"
"midjourney_1853.png","Coloring page for Kids, Labrador Retriever, cartoon style, thick line, low detail, no shading"
"midjourney_1854.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_1855.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1857.png","future, futuristic, tram, streamlined, navy blue, fast, wavy, in the city, modern"
"midjourney_1858.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_1859.png","functionality, sky way tram, interior for children tram, city"
"midjourney_1860.png","luxury glass"
"midjourney_1861.png","modern interior of tram futuristic"
"midjourney_1862.png","tram interior"
"midjourney_1863.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_1865.png","futurisic streamline tram exterior in natural colors"
"midjourney_1866.png","interior of future tram, ergonomic seats, friendly vibe"
"midjourney_1867.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_1868.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1869.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_1870.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1871.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_1874.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_1875.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_1876.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes"
"midjourney_1877.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1881.png","tram interior in dark shaded, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_1884.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_1887.png","photorealistic interior of future tram"
"midjourney_1888.png","light projections inside the tram inspired by space and stars"
"midjourney_1889.png","futuristic tram interior with organic light, cyberpank, cosmos"
"midjourney_1890.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_1893.png","functionality, sky way tram, interior for children tram, city"
"midjourney_1894.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1895.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_1896.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1898.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1899.png","functional tram, technology, sky way tram, fast"
"midjourney_1900.png","tram interior, fast, unique forms, toned colours, wood, water, metal, light accent"
"midjourney_1901.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1903.png","futurisic streamline tram exterior in natural colors"
"midjourney_1905.png","exterioir of a futuristic tram inspired cosmos space"
"midjourney_1906.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_1908.png","funkcionality of modern tram"
"midjourney_1909.png","futuristic tram simple minimalistic shapes black metal with green and yellow led big windows"
"midjourney_1910.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_1911.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1912.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood, new technologies, future, led lighting"
"midjourney_1913.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_1915.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1916.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1921.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1923.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1925.png","drops of woter"
"midjourney_1930.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1931.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1932.png","interior of futuristic tram with big windows, cyber eco style, green beige colors, artistic handrails, screen on windows, a lot of place to sit"
"midjourney_1933.png","fast tram, nature, sky way tram, city tram"
"midjourney_1936.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_1937.png","space tram interior with organic shapes of seats and windows"
"midjourney_1939.png","modern, simple, futuristic tram with glazing"
"midjourney_1940.png","futuristic tram interior in natural colors. made of recycled materials. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1943.png","interior of tram, biophilic, nature, biedge, funktional"
"midjourney_1944.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1945.png","future, tram, streamlined, fast, wavy, brown, sand colors,bladerunner, seaweed, in the city"
"midjourney_1949.png","exterioir of a futuristic tram inspired cosmos space"
"midjourney_1950.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_1952.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight"
"midjourney_1954.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_1955.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_1956.png","futuristic tram simple minimalistic shapes green gray natural colors big windows"
"midjourney_1958.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1959.png","future, futuristic, tram, streamlined, navy blue, fast, wavy, in the city, modern"
"midjourney_1960.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
"midjourney_1961.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_1963.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_1965.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1966.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_1968.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid, bubbles"
"midjourney_1970.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1973.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_1974.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1975.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1976.png","organic tram"
"midjourney_1978.png","functionality, sky way tram, interior for children tram, city"
"midjourney_1979.png","drops of woter"
"midjourney_1981.png","future tram modern streamlined new design red colour led round parametric 2 seats"
"midjourney_1984.png","space tram interior with organic shapes of seats and windows"
"midjourney_1986.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_1988.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_1993.png","space tram interior with organic shapes of seats and windows"
"midjourney_1996.png","tram exterior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1998.png","crooked lines"
"midjourney_1999.png","physician of the future"
"midjourney_2000.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_2001.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_2002.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_2005.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_2006.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_2009.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight"
"midjourney_2012.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_2014.png","tram, modern, interior, lighting, body of earthworm, fast, seats, bionic shapes, privacy seats"
"midjourney_2019.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_2023.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_2025.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_2026.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_2028.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_2029.png","luxury glass"
"midjourney_2030.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_2031.png","imagine a tram interior, sustainability, future, beige and green colors, ambient lighting, round shapes, big round windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, new technologies, led lighting"
"midjourney_2032.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_2033.png","tram vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_2034.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_2036.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_2037.png","drops of woter"
"midjourney_2038.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_2040.png","future, futuristic tram, streamlined, fast, wavy, brown, in the city, modern"
"midjourney_2041.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_2042.png","physician of the future"
"midjourney_2043.png","futuristic tram simple minimalistic shapes black metal with green and yellow led big windows"
"midjourney_2049.png","create interior tram futuristic, blue, green, black , ergomomic, plants, modern luxurious, led lighting, multi-functional, elegant"
"midjourney_2050.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_2052.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_2053.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_2055.png","tram interior"
"midjourney_2056.png","high tech style tram, modern technolegy"
"midjourney_2058.png","space tram interior with organic shapes of seats and windows"
"midjourney_2059.png","luxury glass"
"midjourney_2061.png","imagine a tram interior, sustainability, future, beige and green colors, ambient lighting, round shapes, big round windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, new technologies, led lighting"
"midjourney_2063.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_2064.png","high-tech style"
"midjourney_2066.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight, seen from enter, look from diffrent angles"
"midjourney_2068.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_2069.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_2070.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood,"
"midjourney_2071.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_2076.png","fast modern tram in high tech style"
"midjourney_2077.png","vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_2078.png","reflection"
"midjourney_2079.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_2081.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_2083.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_2084.png","fast tram, nature, sky way tram, city tram"
"midjourney_2086.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_2087.png","futurisic streamline tram exterior in natural colors"
"midjourney_2089.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_2091.png","create tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_2093.png","modern streamline tram interior in natural colors, copper pipes and seats in unusual forms"
"midjourney_2095.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_2096.png","futuristic tram interior in natural light green colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_2098.png","functionality, sky way tram, interior for children tram, city"
"midjourney_2100.png","space tram interior with organic shapes of seats and windows"
"midjourney_2101.png","functionality, sky way tram, interior for children tram, city"
"midjourney_2102.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes"
"midjourney_2104.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_2106.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_2108.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_2109.png","modern, simple, future, futuristic tram in front"
"midjourney_2112.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_2113.png","future, futuristic tram, streamlined, fast, wavy, brown, in the city, modern"
"midjourney_2115.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_2118.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_2119.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_2120.png","interior of tram, biophilic, modern, futuristic, green, funktional, ambient lighting"
"midjourney_2121.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_2122.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_2123.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes"
"midjourney_2125.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior, ergonomic"
"midjourney_2126.png","futuristic tram stained glass window huge window ten seats round seats"
"midjourney_2129.png","super fast and futuristic modern tram spacious inside lots of seats big windows natural colors and wood"
"midjourney_2130.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_2131.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
